category,Job,knowledge,assessment,information,Experience,vulnerability,ÊÊ,Business,skill,client,«,design,experience,Software,web,’,test,digital,Security,other,implementation,infrastructure,product,Cybersecurity,asset,tool,OT,threat,stakeholder,environment,Development,security,Data,Java,service,Team,understanding,/,market,application,development,candidate,cybersecurity,Good,analysis,communication,Management,business,customer,platform,problem,risk,Technology,cloud,work,company,project,analytics,network,Singapore,Work,Information,Cyber,Strong,role,management,user,UI,data,Ability,IT,Ê,software,year,code,system,such,incident,Requirements,Analyst,report,cyber,requirement,UI/UX,Design,Computer,technical,ability,process,compliance,solution,UX,quality,analytical,control,audit,new,team,opportunity,technology
data+analyst,0.0,0.031536258859376186,0.0,0.11938352974755097,0.0,0.0,0.0,0.0,0.030527688757657413,0.0,0.0,0.09751161971438302,0.14697951633630005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052943119664906474,0.0,0.0,0.0,0.08606355679479302,0.0,0.0,0.13736533522384167,0.038460863424051764,0.0,0.0,0.0,0.0,0.08164381706201902,0.0,0.08624267813378456,0.0,0.0,0.0,0.12479372926165906,0.0,0.0,0.0,0.18611814472999863,0.0,0.0,0.16539008473245911,0.0,0.0,0.0,0.0,0.0,0.0,0.1130738199822669,0.0,0.0,0.41060588287386995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03632743926507338,0.0,0.0,0.7187225787051746,0.0,0.0,0.0,0.039185164100207635,0.029758537781406164,0.0,0.03514454310826387,0.0,0.0,0.0,0.0,0.22373039710025316,0.0,0.07622912673033673,0.0,0.0,0.0,0.0,0.07651639522593133,0.03974822291177946,0.0,0.18629003992156343,0.0,0.0951596455814791,0.09953989508577567,0.0567475669824548,0.0,0.07484782760830849,0.026726308953161658,0.0,0.03247055913299478
cyber+security,0.0,0.12790954563894882,0.0,0.0,0.0,0.0,0.0,0.0,0.12381883392735589,0.12502709435257228,0.0,0.0,0.1324759628213658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06594285702797169,0.0,0.0,0.0,0.0,0.0,0.0,0.18215062814403502,0.06190524195364961,0.0,0.0,0.7341022767919022,0.0,0.0,0.055190564355350226,0.0,0.05829935748967644,0.0,0.0,0.0,0.0,0.11412678120055454,0.09136674388876871,0.0,0.0,0.09887451174140066,0.0,0.0,0.06296384404247653,0.0,0.0,0.0,0.0,0.0,0.03821849690035952,0.0,0.04811324810478363,0.0,0.22329669585873896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04023306488226072,0.0,0.0,0.10768666047224534,0.17166830214797862,0.0,0.0,0.0,0.15657693351791213,0.05153027719621365,0.0,0.0,0.0,0.04916772950276648,0.3103468103468221,0.0,0.08884067925829654,0.2014889123420914,0.0,0.0,0.0,0.0,0.0,0.0,0.10840062069660153,0.0,0.1755986966775398
ui+ux,0.0,0.22087654276776172,0.0,0.06967910977126837,0.0,0.0,0.0,0.0,0.05345315674212328,0.0,0.0,0.17074020683808913,0.4289285915143198,0.0,0.1683318216612987,0.0,0.26336268896609505,0.0,0.0,0.13738234505663835,0.0,0.0,0.07030616430388088,0.0,0.0,0.0,0.0,0.0,0.0,0.06734393086104677,0.0,0.0,0.0,0.0,0.21443417081550273,0.0,0.07550429756968317,0.0,0.0,0.06423782673612378,0.3277656633431347,0.07390357989762314,0.0,0.0,0.0,0.06402686820263687,0.0,0.0,0.0,0.32312676359678977,0.07522247958910934,0.0,0.0,0.27650114744543264,0.0,0.0,0.12462425516750715,0.0,0.19279640915917795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2058364852225011,0.10421278840160483,0.18346961867796435,0.061537143748726215,0.06973323555085184,0.0,0.0,0.0,0.0,0.0,0.06673756883101402,0.0,0.0,0.0,0.06367780090646714,0.0,0.0,0.0,0.0,0.0,0.08331098189534261,0.0,0.0,0.0,0.13105652028605613,0.18718817437542418,0.0,0.1705652105488978
software+engineer,0.0,0.05205456751904675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05365173693079341,0.20217350423949723,0.0,0.1586848484039409,0.0,0.0,0.09128217436603707,0.0,0.12950906360744702,0.0,0.17477857532530167,0.06627696958494274,0.0,0.0,0.2130881114377284,0.0,0.0,0.0755795960566199,0.12696899913687107,0.0,0.0,0.0,0.0,0.20214510573615505,0.0,0.07117720164520663,0.0,0.09546641233070731,0.24222561597250358,0.2574847112799373,0.06966821992908494,0.0,0.0,0.0,0.0,0.0,0.21839773375977312,0.0,0.0,0.0,0.0,0.0,0.26065506945073286,0.23330322816467555,0.07108843123122802,0.05874106524701334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14348895174277643,0.0,0.21460336388047313,0.0,0.0,0.0,0.0,0.0,0.0,0.09824042992022504,0.0,0.11602099033451167,0.32868437479303203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0656094485572812,0.0,0.3689942109289787,0.0,0.0,0.0,0.0,0.0,0.0,0.08823027868593397,0.2136205192433541,0.2143869912162576
cyber+security,0.0,0.0,0.0,0.11184940184528812,0.0,0.0,0.0,0.0,0.08580338681098061,0.0,0.0,0.0,0.2754076884891596,0.0,0.0,0.0,0.2818344391015812,0.0,0.0,0.0,0.13709030257008833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21620191214969958,0.0,0.25435735265990417,0.0,0.0,0.22947416922744202,0.0,0.0,0.0,0.0,0.10311501567488975,0.0,0.11863055129305133,0.5698340258100434,0.0,0.0,0.10277638353877139,0.0,0.0,0.13089715580714903,0.0,0.24149531688852174,0.0,0.0,0.0,0.23836025037352374,0.0,0.20004773943951748,0.0,0.15473908258272046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11013672928968474,0.08364155401534273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10221605823598696,0.10753132851083645,0.0,0.0,0.0,0.0,0.0,0.1398871068977813,0.0,0.0,0.10518642854392925,0.07511894671563327,0.0,0.09126416242560527
data+analyst,0.0,0.24084228430351323,0.0,0.0,0.0,0.0,0.0,0.0,0.23313983842173244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14980077735644262,0.0,0.0,0.0,0.0,0.0,0.1643167607972342,0.0,0.0,0.0,0.293725462003558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44169704822877903,0.0,0.11913115216104726,0.0,0.0,0.0,0.1776729419895093,0.0,0.0,0.0,0.0,0.0,0.1640441632071737,0.19578892278017082,0.0,0.0,0.2158860791072928,0.16445338979156401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16597105958762412,0.27743251013099024,0.0,0.0,0.13068765461349266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152073294261951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388676845224173,0.14608885200253163,0.0,0.0,0.0,0.0,0.0,0.1900464463674218,0.0,0.0,0.14290314092678938,0.20410871587474716,0.16472731174469585,0.2479775318015467
software+engineer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19913394230963316,0.0,0.0,0.0,0.079896349068431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3928769932347445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13314187724650667,0.0,0.0,0.0,0.0,0.0,0.30526386406948897,0.13765988870224458,0.0,0.0,0.0,0.0,0.0,0.0,0.15189415967004752,0.0,0.0,0.0,0.0,0.0,0.18439682515623274,0.0,0.11606853903237589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14176243592141816,0.0,0.0,0.0,0.11162548644864558,0.0,0.0,0.0,0.6390179313334822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3558371190298678,0.0,0.0,0.0,0.0,0.0,0.15518301699694018,0.0,0.0,0.0,0.0,0.08716865707518315,0.0,0.0
cyber+security,0.0,0.0,0.0,0.05009897338675932,0.0,0.0,0.0,0.0,0.07686516908303381,0.29105715713478963,0.0,0.0,0.24671821625317988,0.0,0.18154475885033844,0.0,0.0,0.13924287037522598,0.0,0.0,0.0,0.0,0.05054982283711142,0.0,0.1672361721215,0.0,0.0,0.0,0.05764498912199144,0.0,0.0,0.11393035663491051,0.0,0.0,0.20556963394361918,0.0,0.10857451557422954,0.0,0.21843833206768606,0.13856014446685747,0.11783103500335028,0.053136348822928794,0.08507898186591846,0.0,0.0,0.0,0.0,0.37478969455183747,0.0,0.0,0.0,0.2582029524591115,0.0,0.06626770286795043,0.17794170320258348,0.0,0.13440643681033623,0.06461611552084769,0.06930988500882934,0.0,0.0,0.0,0.0,0.0,0.05471992107593316,0.13720239928562053,0.0,0.0,0.08617427838102894,0.0,0.0,0.0,0.0,0.03746426819910951,0.0,0.04424493563544128,0.050137889584164694,0.0,0.0,0.0,0.0,0.07290073784181941,0.0,0.0,0.0,0.0,0.09156811742896022,0.048164845555087925,0.10008140148171821,0.0,0.04690566498737751,0.0,0.0,0.0,0.0,0.0,0.04711453076485603,0.2691749477608095,0.16292958881114225,0.40878545339470607
cyber+security,0.0,0.0,0.0,0.11184940184528812,0.0,0.0,0.0,0.0,0.08580338681098061,0.0,0.0,0.0,0.2754076884891596,0.0,0.0,0.0,0.2818344391015812,0.0,0.0,0.0,0.13709030257008833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21620191214969958,0.0,0.25435735265990417,0.0,0.0,0.22947416922744202,0.0,0.0,0.0,0.0,0.10311501567488975,0.0,0.11863055129305133,0.5698340258100434,0.0,0.0,0.10277638353877139,0.0,0.0,0.13089715580714903,0.0,0.24149531688852174,0.0,0.0,0.0,0.23836025037352374,0.0,0.20004773943951748,0.0,0.15473908258272046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11013672928968474,0.08364155401534273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10221605823598696,0.10753132851083645,0.0,0.0,0.0,0.0,0.0,0.1398871068977813,0.0,0.0,0.10518642854392925,0.07511894671563327,0.0,0.09126416242560527
software+engineer,0.0,0.12547946277236713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2586589975766111,0.09746934383614511,0.0,0.09562892593697633,0.0,0.0,0.110019530908146,0.0,0.15609319700589802,0.0,0.0,0.0,0.0,0.0,0.08560946400653176,0.0,0.0,0.0,0.15303173726887856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07298672722334638,0.06206764321244762,0.08396891210180575,0.0,0.0,0.0,0.0,0.0,0.0,0.09265144307721575,0.4589189530430386,0.0,0.0,0.0,0.0,0.11247721430958331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08647135802187628,0.0,0.0,0.0,0.612797502123603,0.0,0.0,0.0,0.2338704804142879,0.05920304862971782,0.0,0.06991822346888994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14890582360844873,0.10634117712836937,0.2574700863858128,0.19379541819282042
software+engineer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11512065179373827,0.34873209843479336,0.0,0.0,0.18475443561291596,0.0,0.0,0.0,0.0,0.0,0.0,0.14793836390404577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17063303276853056,0.0,0.0,0.0,0.0,0.4878348340426765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12473800100472031,0.0,0.17397739396721928,0.16200466740657943,0.0,0.0,0.0,0.31980308009481817,0.0,0.13419998329945865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16342779239509647,0.0,0.0,0.0,0.0,0.0,0.2955364009159701,0.0,0.0,0.1325309210839496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27428239572491175,0.0,0.1498915088388102,0.0,0.14050084818866312,0.0,0.0,0.0,0.0,0.0,0.0,0.20157111343432682,0.0,0.24489452583008603
ui+ux,0.0,0.042842625428969945,0.0,0.054061621261309305,0.0,0.0,0.0,0.0,0.08294492637750783,0.0,0.0,0.48572863368971836,0.43262819631777666,0.0,0.0,0.0,0.0,0.45076943573972816,0.0,0.10659022956554766,0.0,0.0,0.054548131275050364,0.0,0.09023197470163263,0.0584595139088279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16637208721760613,0.0,0.1757435514982659,0.0,0.07857200509898672,0.0,0.0,0.0,0.0,0.0,0.0,0.14902872513790358,0.0,0.08987426798409416,0.0632682190935364,0.0,0.0,0.0,0.0,0.07150923885500111,0.03840324986648451,0.1170162457101656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11809613845052051,0.049351537865261565,0.17662564444827827,0.0,0.0,0.0,0.0,0.0,0.0,0.12128266956150809,0.0,0.14323365079291653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05399873945955597,0.0,0.05061573369939845,0.0,0.0,0.0,0.0,0.0,0.15252336001682162,0.2904657140683758,0.05860557696841458,0.13233567195848722
cyber+security,0.0,0.10603268182227867,0.10980544121511521,0.06689947953237242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10928604006005566,0.08236356527245346,0.0,0.0,0.0,0.08428555262313268,0.0,0.0,0.0,0.08199659309363329,0.08900391430606898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06465745528404863,0.0,0.30427296395767967,0.0,0.0,0.41175997995968205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07755915789741756,0.0,0.0,0.0,0.0884903328746345,0.04752275955619838,0.0,0.05982638006702563,0.0,0.46276349794073074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3642807167690401,0.0,0.17260875771634812,0.0,0.0,0.0,0.0,0.050027772510085784,0.0,0.3544938707350793,0.13390289226639748,0.0,0.0,0.0,0.0,0.19469546337780227,0.0,0.0,0.0,0.0,0.18341272236655068,0.0,0.0,0.0,0.06263530692636336,0.0,0.0,0.0,0.0,0.0,0.18874264521838546,0.0,0.0,0.10917402982049293
cyber+security,0.0,0.12685041413492432,0.13136389133070894,0.0,0.0,0.0,0.0,0.0,0.06139678740523119,0.464969364214149,0.0,0.0,0.14780139743071716,0.0,0.0,0.0,0.0,0.055610785822163236,0.0,0.039449656235304914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06774088624382828,0.09208897044841008,0.038675929150971566,0.0,0.1365044395679293,0.0,0.0,0.08210035353316776,0.0,0.04336246527432881,0.0,0.058159900837206256,0.0,0.09411866378676693,0.04244316575492532,0.1359152975161619,0.0,0.046789720370566334,0.036770924813896246,0.0,0.4656817596840453,0.0,0.0,0.04320061591224401,0.30936310884342205,0.0,0.05293196012385583,0.14213263370632737,0.0,0.035786141391837584,0.0516127389676297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29224460236606664,0.0,0.0,0.10324879095453136,0.0,0.0,0.0,0.0,0.08977482534755793,0.0,0.03534106461188972,0.04004811782070715,0.06384256286111621,0.0,0.0,0.0,0.11646032022966361,0.0383276926489804,0.0,0.0,0.0,0.0,0.0,0.039970487304547775,0.06607878774595133,0.0,0.0,0.047845879978857864,0.0,0.11412977685419946,0.06801217062750525,0.0,0.13437878657880675,0.043380521353580774,0.35917341057618507
cyber+security,0.0,0.023538896707002637,0.0487528730615653,0.08910874900462326,0.0,0.0,0.0,0.0,0.0,0.06902533766750525,0.0,0.0,0.036568865788347886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03640593262353234,0.03951713583706184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03377378439478689,0.0,0.0,0.03046977425505411,0.0,0.0,0.0,0.0,0.10953359188087751,0.04657348095521613,0.063007459703567,0.050442029235025415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135573485467594,0.0,0.039289109155902655,0.08439913499877458,0.0,0.0,0.03830990823671386,0.041092772494638004,0.0,0.0,0.0,0.0,0.0,0.03244260566023766,0.08134520752478903,0.0,0.0,0.1277285345355183,0.0,0.0,0.0,0.0,0.022211992554712665,0.0,0.026232146740331162,0.0,0.0,0.0,0.0,0.08349701102852558,0.12966520292640132,0.028448991812434404,0.0,0.0,0.0,0.0,0.0,0.059336734745828366,0.0,0.0,0.0,0.0,0.0,0.0,0.9086849723740593,0.027933485875286296,0.01994871454515821,0.0,0.16965385735856206
ui+ux,0.0,0.0,0.0,0.114987366874264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375683460333656,0.07078358130180314,0.0,0.1388940888992402,0.0,0.0,0.0,0.0,0.0,0.1409364078525439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21201587030487148,0.18029751290519624,0.0,0.0,0.0,0.0,0.0,0.0,0.09557986963886206,0.0,0.0,0.0,0.0,0.0,0.0,0.24504751125851845,0.1244449358139538,0.10283006626676928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25045145772216165,0.0,0.0,0.0,0.0,0.0,0.56613322414911,0.08598814029241901,0.15138460022277334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21016751444196854,0.0,0.1148536192610917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10813746206622094,0.3089057158176548,0.12465221764571616,0.18764920606050756
data+analyst,0.0,0.08674035920700085,0.0,0.0,0.0,0.0,0.0,0.0,0.16793258201021155,0.0,0.0,0.26820533654921175,0.2695110644952408,0.0,0.1322110758698545,0.0,0.13790010749223522,0.0,0.0,0.0,0.0,0.0,0.22087929735833023,0.0,0.0,0.23671748333562903,0.0,0.0,0.12594094280530654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11860507794624003,0.0,0.0,0.20181453751300668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909809589205889,0.0,0.2537900239886593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2823424770500165,0.0,0.0,0.0,0.0,0.0,0.0,0.11955034696859544,0.0,0.23840076234375668,0.0,0.5648124857083224,0.0,0.0,0.0,0.0,0.08185074419081986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10522902600333069,0.0,0.0,0.20495601652101075,0.0,0.0,0.0,0.0,0.0,0.0,0.07351061041234687,0.0,0.0
ui+ux,0.0,0.06927230484400766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7853753510088395,0.05380901344319225,0.0,0.3167579441153016,0.0,0.0,0.2429499239310471,0.0,0.08617295044276775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0844828382324916,0.0,0.0,0.0,0.0,0.0,0.0,0.0947200033600519,0.0,0.0,0.08058623628241256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10134048365049592,0.0,0.0,0.0,0.0,0.12418854377457662,0.09460187095647357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2855862674843691,0.0,0.0,0.0,0.0,0.0,0.1721476631084289,0.0,0.0,0.0,0.0874802166007581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08731064223027571,0.0,0.0,0.0,0.10451347458432078,0.0,0.0,0.0,0.0,0.0,0.09475944465741806,0.0713245816742603
data+analyst,0.0,0.058415070688479634,0.0,0.0,0.0,0.0,0.0,0.0,0.11309376325748093,0.0,0.0,0.06020739686724426,0.18150152971174485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09806731012339628,0.37187647961017417,0.0,0.0,0.0,0.0,0.0,0.08481460238121746,0.07124161637796711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4309366810633563,0.0677325710580598,0.0,0.12254178320771617,0.08626496284198436,0.25637135343103234,0.0,0.09497521415144727,0.0,0.0,0.05236207009155682,0.0,0.06591858586598273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24082556571959626,0.0,0.5071620113177892,0.0,0.0,0.0,0.0,0.055122172095241964,0.0,0.0,0.0,0.0,0.0,0.0,0.10360476665962581,0.0,0.0,0.0,0.0,0.0,0.0,0.07086621555019224,0.07362621106982416,0.0,0.0,0.0,0.0,0.09218959727733621,0.0,0.0,0.27728343809675116,0.24752765280478276,0.07990754271175349,0.0
software+engineer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1625462721626741,0.0,0.0,0.0,0.0,0.13266052627206182,0.0,0.0,0.1357794955804215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30602295887432324,0.0,0.0,0.4141281754852856,0.0,0.0,0.0,0.0,0.7443597412352595,0.0,0.14272704107017742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23146866584056153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13467302109329735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1344119667239754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09037726686901656,0.0,0.0
cyber+security,0.0,0.05237280853886402,0.1084725812919391,0.1652185709483028,0.0,0.12001383947403368,0.0,0.0,0.050697858790674885,0.0,0.0,0.026989871206074323,0.040681902602656764,0.0,0.039913746187773776,0.0,0.0416312313737611,0.0,0.0,0.09772562306677378,0.0,0.04396177558702285,0.0,0.0,0.0,0.0,0.0,0.1678093283192939,0.0,0.0,0.0,0.8641663033837351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03036326870839823,0.0,0.027466616381303134,0.0,0.03830885777090195,0.07134505949744593,0.12772693710885977,0.0,0.043708101894012634,0.0,0.0,0.029550092433532203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03016480220150207,0.0,0.0,0.028418927902378308,0.0,0.0,0.0,0.0,0.024710258254979422,0.0,0.08754772255655721,0.06613876418991685,0.15815230927661922,0.0,0.0,0.0,0.14424913222456,0.0,0.0,0.0,0.0,0.03019773157674639,0.09530407209494428,0.0,0.0,0.030937507955572294,0.0,0.0,0.04132690477453373,0.09424166239474026,0.05616045347393472,0.03107526928257037,0.13315452552530363,0.0,0.13481104275916617
data+analyst,0.0,0.0,0.0,0.03974991232276675,0.0,0.0,0.0,0.0,0.09148042939337189,0.0,0.0,0.06493489248130081,0.07340739840702912,0.0,0.0,0.0,0.050080259970098094,0.0,0.0,0.0,0.14616066114506826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0914742601911916,0.03841776044476503,0.0,0.0,0.0,0.0,0.0,0.0,0.04307301310592453,0.0,0.0,0.0,0.09349040496550196,0.0,0.0,0.0,0.2788643439888199,0.03652547235047475,0.0,0.462573251109311,0.0,0.0,0.0429122441171191,0.10243268502226187,0.0,0.0,0.1129470984766462,0.0,0.21328357519750557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14514690883248144,0.34631364318311847,0.0,0.034186528970161494,0.0,0.0,0.0,0.0,0.029725187473498272,0.0,0.31594641047675814,0.0,0.0,0.0,0.0,0.05586991577153855,0.0,0.3045747878669121,0.0,0.0,0.0,0.2179580374589442,0.038215321760671925,0.2779257403468598,0.0,0.26051377129166214,0.0,0.0,0.0,0.0,0.0,0.1869098646566565,0.05339271371080291,0.04309094865763592,0.0
ui+ux,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32064776591672495,0.0,0.11270176707260013,0.08493783234806522,0.0,0.16666806934732484,0.0,0.17383978253942864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1587638074271833,0.133356638431139,0.0,0.0,0.0,0.0,0.0,0.0,0.7475803077023456,0.0,0.0,0.0,0.2163507361773538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15026651333613442,0.0,0.0,0.0,0.0,0.0,0.27173606079307994,0.0,0.18165624792247193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12609684886222874,0.0,0.0,0.0,0.12918593752425556,0.0,0.0,0.0,0.0,0.0,0.0,0.0926690251430195,0.0,0.0
software+engineer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1625462721626741,0.0,0.0,0.0,0.0,0.13266052627206182,0.0,0.0,0.1357794955804215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30602295887432324,0.0,0.0,0.4141281754852856,0.0,0.0,0.0,0.0,0.7443597412352595,0.0,0.14272704107017742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23146866584056153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13467302109329735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1344119667239754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09037726686901656,0.0,0.0
software+engineer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2607590993829646,0.0,0.0,0.13881956114195218,0.4184861663548394,0.0,0.10264607576324802,0.0,0.0,0.0,0.0,0.0,0.0,0.11305638228903472,0.0,0.0,0.0,0.09189139627330799,0.0,0.0,0.0,0.08213052245423684,0.0,0.0,0.0,0.0,0.08717237151608587,0.0,0.09208264690894605,0.0,0.0,0.07834241636486178,0.2664884058963462,0.0,0.0,0.0,0.0,0.23425541408213815,0.0,0.2119074746408234,0.0,0.39407515382357233,0.09173895063690507,0.0,0.0,0.0,0.06036533689225717,0.0,0.15198778949355785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4627241430521659,0.0,0.0,0.0,0.0,0.0,0.0,0.06354730595914312,0.0,0.0,0.08504444268382587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16339548717178992,0.0,0.0,0.1591238151685448,0.0,0.1016034315454214,0.0,0.0,0.0,0.07991618802544587,0.11414438066015065,0.09212099001420539,0.0
